"token";"pos";"reference";"ner_raw";"token_normalized";"pos_normalized";"ner_norm";"ner_geoname_ne";"ner_geoname_ne_nn";"ner_geoname_ne_nn_prp";"ner_geoname_ne_nn_prp2"
"ausgebildeter";"ADJA";"O";"O";"ausgebildeter";"ADJA";"O";"O";"O";"O";"O"
"wasserretter";"ADJA";"O";"O";"wasserretter";"ADJA";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"sanitäter";"ADJA";"O";"O";"sanitäter";"ADJA";"O";"O";"O";"O";"O"
"komm";"NN";"O";"O";"Komm";"VVIMP";"O";"O";"O";"O";"O"
"aus";"APPR";"O";"O";"aus";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"nähe";"NN";"O";"O";"Nähe";"NN";"O";"O";"O";"O";"O"
"hersbruck";"NE";"LOC";"O";"Hersbruck";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"vor";"APPR";"O";"O";"vor";"APPR";"O";"O";"O";"O";"O"
"Ort";"NN";"O";"O";"Ort";"NN";"O";"O";"LOC";"LOC";"LOC"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"benötigt";"VVPP";"O";"O";"benötigt";"VVPP";"O";"O";"O";"O";"O"
"hab";"VAFIN";"O";"O";"hab";"VAFIN";"O";"O";"O";"O";"O"
"mich";"PPER";"O";"O";"mich";"PPER";"O";"O";"O";"O";"O"
"bereits";"ADV";"O";"O";"bereits";"ADV";"O";"O";"O";"O";"O"
"über";"APPR";"O";"O";"über";"APPR";"O";"O";"O";"O";"O"
"Antenne";"NN";"O";"O";"Antenne";"NN";"O";"O";"O";"O";"O"
"Bayern";"NE";"LOC";"O";"Bayern";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"gemeldet";"VVPP";"O";"O";"gemeldet";"VVPP";"O";"O";"O";"O";"O"
"aber";"KON";"O";"O";"aber";"KON";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"keine";"PIAT";"O";"O";"keine";"PIAT";"O";"O";"O";"O";"O"
"Rückmeldung";"NN";"O";"O";"Rückmeldung";"NN";"O";"O";"O";"O";"O"
"bekommen";"VVFIN";"O";"O";"bekommen";"VVFIN";"O";"O";"O";"O";"O"
"bin";"VAFIN";"O";"O";"bin";"VAFIN";"O";"O";"O";"O";"O"
"so";"ADV";"O";"O";"so";"ADV";"O";"O";"O";"O";"O"
"weit";"ADJD";"O";"O";"weit";"ADJD";"O";"O";"O";"O";"O"
"fertig";"ADJD";"O";"O";"fertig";"ADJD";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"könnte";"VMFIN";"O";"O";"könnte";"VMFIN";"O";"O";"O";"O";"O"
"losfahren";"ADJA";"O";"O";"losfahren";"ADJA";"O";"O";"O";"O";"O"
"Sandsäcke";"NN";"O";"O";"Sandsäcke";"NN";"O";"O";"O";"O";"O"
"befüllen";"VVFIN";"O";"O";"befüllen";"VVFIN";"O";"O";"O";"O";"O"
"o";"ADV";"O";"O";"o";"ADV";"O";"O";"O";"O";"O"
"ä";"XY";"O";"O";"ä";"XY";"O";"O";"O";"O";"O"
"also";"ADV";"O";"O";"also";"ADV";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"landkreis-kelheim";"NE";"LOC";"O";"Landkreis-kelheim";"NN";"O";"O";"O";"O";"O"
"droht";"VVFIN";"O";"O";"droht";"VVFIN";"O";"O";"O";"O";"O"
"ein";"ART";"O";"O";"ein";"ART";"O";"O";"O";"O";"O"
"deich";"ADJD";"O";"O";"deich";"ADJD";"O";"O";"O";"O";"O"
"zu";"PTKZU";"O";"O";"zu";"PTKZU";"O";"O";"O";"O";"O"
"brchen";"VVINF";"O";"O";"brchen";"VVINF";"O";"O";"O";"O";"O"
"also";"ADV";"O";"O";"also";"ADV";"O";"O";"O";"O";"O"
"wer";"PWS";"O";"O";"wer";"PWS";"O";"O";"O";"O";"O"
"hin";"APZR";"O";"O";"hin";"APZR";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"es";"PPER";"O";"O";"es";"PPER";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"pumpen";"VVINF";"O";"O";"pumpen";"VVINF";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"sandsäcke";"PIS";"O";"O";"sandsäcke";"PIS";"O";"O";"O";"O";"O"
"gebraucht";"VVPP";"O";"O";"gebraucht";"VVPP";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"leute";"VVFIN";"O";"O";"leute";"VVFIN";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"würde";"VAFIN";"O";"O";"würde";"VAFIN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"jederzeit";"ADV";"O";"O";"jederzeit";"ADV";"O";"O";"O";"O";"O"
"helfen";"VVFIN";"O";"O";"helfen";"VVFIN";"O";"O";"O";"O";"O"
"egal";"ADV";"O";"O";"egal";"ADV";"O";"O";"O";"O";"O"
"welcher";"ADJA";"O";"O";"welcher";"ADJA";"O";"O";"O";"O";"O"
"art";"XY";"O";"O";"art";"XY";"O";"O";"O";"O";"O"
"Bitte";"PTKANT";"O";"O";"Bitte";"PTKANT";"O";"O";"O";"O";"O"
"einfach";"ADV";"O";"O";"einfach";"ADV";"O";"O";"O";"O";"O"
"bescheid";"ADJD";"O";"O";"bescheid";"ADJD";"O";"O";"O";"O";"O"
"geben";"VVFIN";"O";"O";"geben";"VVFIN";"O";"O";"O";"O";"O"
"Gebiet";"NN";"O";"O";"Gebiet";"NN";"O";"O";"O";"O";"O"
"Passau";"NE";"LOC";"LOC";"Passau";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Die";"ART";"O";"O";"Die";"ART";"O";"O";"O";"O";"O"
"Feuerwehr";"NN";"O";"O";"Feuerwehr";"NN";"O";"O";"O";"O";"O"
"Manching";"NE";"LOC";"LOC";"Manching";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"sucht";"VVFIN";"O";"O";"sucht";"VVFIN";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"zum";"APPRART";"O";"O";"zum";"APPRART";"O";"O";"O";"O";"O"
"Sandsäcke";"NN";"O";"O";"Sandsäcke";"NN";"O";"O";"O";"O";"O"
"befüllen";"ADJA";"O";"O";"befüllen";"ADJA";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"sollen";"VMFIN";"O";"O";"sollen";"VMFIN";"O";"O";"O";"O";"O"
"sich";"PRF";"O";"O";"sich";"PRF";"O";"O";"O";"O";"O"
"unter";"APPR";"O";"O";"unter";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"melden";"VVFIN";"O";"O";"melden";"VVFIN";"O";"O";"O";"O";"O"
"sodass";"ADV";"O";"O";"sodass";"ADV";"O";"O";"O";"O";"O"
"dies";"PDS";"O";"O";"dies";"PDS";"O";"O";"O";"O";"O"
"koordiniert";"VVPP";"O";"O";"koordiniert";"VVPP";"O";"O";"O";"O";"O"
"werden";"VAINF";"O";"O";"werden";"VAINF";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"Hallo";"ITJ";"O";"O";"Hallo";"ITJ";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"bin";"VAFIN";"O";"O";"bin";"VAFIN";"O";"O";"O";"O";"O"
"Mitglied";"NN";"O";"O";"Mitglied";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Freiwilligen";"ADJA";"O";"O";"Freiwilligen";"ADJA";"O";"O";"O";"O";"O"
"Feuerwehr";"NN";"O";"O";"Feuerwehr";"NN";"O";"O";"O";"O";"O"
"Markt";"NN";"LOC";"O";"Markt";"NN";"O";"O";"LOC";"O";"O"
"Ipsheim";"NE";"LOC";"O";"Ipsheim";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"Dort";"ADV";"O";"O";"Dort";"ADV";"O";"O";"O";"O";"O"
"bin";"VAFIN";"O";"O";"bin";"VAFIN";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"stellv";"ADJD";"O";"O";"stellv";"ADJD";"O";"O";"O";"O";"O"
"Kommandant";"NN";"O";"O";"Kommandant";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"ausgebildeter";"ADJA";"O";"O";"ausgebildeter";"ADJA";"O";"O";"O";"O";"O"
"Zugführer";"NN";"O";"O";"Zugführer";"NN";"O";"O";"O";"O";"O"
"Gerne";"ADV";"O";"O";"Gerne";"ADV";"O";"O";"O";"O";"O"
"helfe";"VVFIN";"O";"O";"helfe";"VVFIN";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"einem";"PIS";"O";"O";"einem";"PIS";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Katastrophengebiete";"NN";"O";"O";"Katastrophengebiete";"NN";"O";"O";"O";"O";"O"
"mit";"APPR";"O";"O";"mit";"APPR";"O";"O";"O";"O";"O"
"Ich";"PPER";"O";"O";"Ich";"PPER";"O";"O";"O";"O";"O"
"bin";"VAFIN";"O";"O";"bin";"VAFIN";"O";"O";"O";"O";"O"
"ebenfalls";"ADV";"O";"O";"ebenfalls";"ADV";"O";"O";"O";"O";"O"
"Zugführer";"NN";"O";"O";"Zugführer";"NN";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Freiwilligen";"ADJA";"O";"O";"Freiwilligen";"ADJA";"O";"O";"O";"O";"O"
"Feuerwehr";"NN";"O";"O";"Feuerwehr";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"komme";"VVFIN";"O";"O";"komme";"VVFIN";"O";"O";"O";"O";"O"
"natürlich";"ADV";"O";"O";"natürlich";"ADV";"O";"O";"O";"O";"O"
"zur";"APPRART";"O";"O";"zur";"APPRART";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"Also";"ADV";"O";"O";"Also";"ADV";"O";"O";"O";"O";"O"
"laut";"APPR";"O";"O";"laut";"APPR";"O";"O";"O";"O";"O"
"Telefonauskunft";"NN";"O";"O";"Telefonauskunft";"NN";"O";"O";"O";"O";"O"
"entspannt";"VVPP";"O";"O";"entspannt";"VVPP";"O";"O";"O";"O";"O"
"sich";"PRF";"O";"O";"sich";"PRF";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Lage";"NN";"O";"O";"Lage";"NN";"O";"O";"LOC";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Manching";"NE";"LOC";"LOC";"Manching";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"da";"ADV";"O";"O";"da";"ADV";"O";"O";"O";"O";"O"
"sehr";"ADV";"O";"O";"sehr";"ADV";"O";"O";"O";"O";"O"
"sehr";"ADV";"O";"O";"sehr";"ADV";"O";"O";"O";"O";"O"
"viele";"PIDAT";"O";"O";"viele";"PIDAT";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"vor";"APPR";"O";"O";"vor";"APPR";"O";"O";"O";"O";"O"
"Ort";"NN";"O";"O";"Ort";"NN";"O";"O";"LOC";"LOC";"LOC"
"sind";"VAFIN";"O";"O";"sind";"VAFIN";"O";"O";"O";"O";"O"
"Kann";"VMFIN";"O";"O";"Kann";"VMFIN";"O";"O";"O";"O";"O"
"tag";"ADV";"O";"O";"tag";"ADV";"O";"O";"O";"O";"O"
"nacht";"ADJD";"O";"O";"nacht";"ADJD";"O";"O";"O";"O";"O"
"helfen";"VVFIN";"O";"O";"helfen";"VVFIN";"O";"O";"O";"O";"O"
"Man";"PIS";"O";"O";"Man";"PIS";"O";"O";"O";"O";"O"
"gibt";"VVFIN";"O";"O";"gibt";"VVFIN";"O";"O";"O";"O";"O"
"sein";"PPOSAT";"O";"O";"sein";"PPOSAT";"O";"O";"O";"O";"O"
"bestes";"ADJA";"O";"O";"bestes";"ADJA";"O";"O";"O";"O";"O"
"Ich";"PPER";"O";"O";"Ich";"PPER";"O";"O";"O";"O";"O"
"habe";"VAFIN";"O";"O";"habe";"VAFIN";"O";"O";"O";"O";"O"
"Mittwoch";"NN";"O";"O";"Mittwoch";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Donnerstag";"NN";"O";"O";"Donnerstag";"NN";"O";"O";"O";"O";"O"
"vorraussichtlich";"ADJD";"O";"O";"vorraussichtlich";"ADJD";"O";"O";"O";"O";"O"
"frei";"ADJD";"O";"O";"frei";"ADJD";"O";"O";"O";"O";"O"
"also";"ADV";"O";"O";"also";"ADV";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"helfen";"VVINF";"O";"O";"helfen";"VVINF";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"Tagen";"NN";"O";"O";"Tagen";"NN";"O";"O";"O";"O";"O"
"Kann";"VMFIN";"O";"O";"Kann";"VMFIN";"O";"O";"O";"O";"O"
"man";"PIS";"O";"O";"man";"PIS";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"wo";"PWAV";"O";"O";"wo";"PWAV";"O";"O";"O";"O";"O"
"helfen";"VVINF";"O";"O";"helfen";"VVINF";"O";"O";"O";"O";"O"
"würde";"VAFIN";"O";"O";"würde";"VAFIN";"O";"O";"O";"O";"O"
"gerne";"ADV";"O";"O";"gerne";"ADV";"O";"O";"O";"O";"O"
"helfen";"VVINF";"O";"O";"helfen";"VVINF";"O";"O";"O";"O";"O"
"gehen";"VVINF";"O";"O";"gehen";"VVINF";"O";"O";"O";"O";"O"
"hab";"VAFIN";"O";"O";"hab";"VAFIN";"O";"O";"O";"O";"O"
"aber";"ADV";"O";"O";"aber";"ADV";"O";"O";"O";"O";"O"
"leider";"ADV";"O";"O";"leider";"ADV";"O";"O";"O";"O";"O"
"kein";"PIAT";"O";"O";"kein";"PIAT";"O";"O";"O";"O";"O"
"Auto";"NN";"O";"O";"Auto";"NN";"O";"O";"O";"O";"O"
"komme";"VVFIN";"O";"O";"komme";"VVFIN";"O";"O";"O";"O";"O"
"aus";"APPR";"O";"O";"aus";"APPR";"O";"O";"O";"O";"O"
"Nürnberg";"NE";"LOC";"LOC";"Nürnberg";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Gehör";"NN";"O";"O";"Gehör";"NN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"zu";"APPR";"O";"O";"zu";"APPR";"O";"O";"O";"O";"O"
"passau";"ADJA";"LOC";"O";"passau";"ADJA";"O";"O";"O";"O";"O"
"Passau";"NE";"LOC";"LOC";"Passau";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"vilshofen";"VVINF";"LOC";"O";"vilshofen";"VVINF";"O";"O";"O";"O";"O"
"könnte";"VMFIN";"O";"O";"könnte";"VMFIN";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"helfen";"VVINF";"O";"O";"helfen";"VVINF";"O";"O";"O";"O";"O"
"Wenn";"KOUS";"O";"O";"Wenn";"KOUS";"O";"O";"O";"O";"O"
"jemand";"PIS";"O";"O";"jemand";"PIS";"O";"O";"O";"O";"O"
"hilfe";"PIS";"O";"O";"hilfe";"PIS";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"AUFRÄUMEN";"NE";"O";"O";"Aufräumen";"NN";"O";"O";"O";"O";"O"
"SANIEREN";"NE";"O";"O";"Sanieren";"NE";"O";"O";"O";"O";"O"
"RENOVIEREN";"NE";"O";"O";"Renovieren";"NE";"O";"O";"O";"O";"O"
"ENTRUMMPELN";"NN";"O";"O";"Entrummpeln";"NN";"O";"O";"O";"O";"O"
"ETC";"NE";"O";"O";"Etc";"NE";"O";"O";"O";"O";"O"
"einfach";"ADJD";"O";"O";"einfach";"ADJD";"O";"O";"O";"O";"O"
"pn";"VVFIN";"O";"O";"pn";"VVFIN";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"mich";"PPER";"O";"O";"mich";"PPER";"O";"O";"O";"O";"O"
"habe";"VAFIN";"O";"O";"habe";"VAFIN";"O";"O";"O";"O";"O"
"urlaub";"ADJD";"O";"O";"urlaub";"ADJD";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"helfe";"VVFIN";"O";"O";"helfe";"VVFIN";"O";"O";"O";"O";"O"
"gern";"ADV";"O";"O";"gern";"ADV";"O";"O";"O";"O";"O"
"Braucht";"VVFIN";"O";"O";"Braucht";"VVFIN";"O";"O";"O";"O";"O"
"jemand";"PIS";"O";"O";"jemand";"PIS";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"oederan";"NE";"LOC";"O";"Oederan";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"oder";"KON";"O";"O";"oder";"KON";"O";"O";"O";"O";"O"
"Umgebung";"NN";"O";"O";"Umgebung";"NN";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"Hab";"ADV";"O";"O";"Hab";"ADV";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"vier";"CARD";"O";"O";"vier";"CARD";"O";"O";"O";"O";"O"
"Stunden";"NN";"O";"O";"Stunden";"NN";"O";"O";"O";"O";"O"
"bis";"APPR";"O";"O";"bis";"APPR";"O";"O";"O";"O";"O"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"meine";"PPOSAT";"O";"O";"meine";"PPOSAT";"O";"O";"O";"O";"O"
"Mäuse";"NN";"O";"O";"Mäuse";"NN";"O";"O";"O";"O";"O"
"wieder";"ADV";"O";"O";"wieder";"ADV";"O";"O";"O";"O";"O"
"abholen";"VVINF";"O";"O";"abholen";"VVINF";"O";"O";"O";"O";"O"
"muss";"XY";"O";"O";"muss";"XY";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"helfer";"ADJD";"O";"O";"helfer";"ADJD";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"leipzig";"ADJD";"LOC";"O";"leipzig";"ADJD";"O";"O";"O";"O";"O"
"gesucht";"VVPP";"O";"O";"gesucht";"VVPP";"O";"O";"O";"O";"O"
"weiß";"ADJD";"O";"O";"weiß";"ADJD";"O";"O";"O";"O";"O"
"jemand";"PIS";"O";"O";"jemand";"PIS";"O";"O";"O";"O";"O"
"ob";"KOUS";"O";"O";"ob";"KOUS";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Leisnig";"NE";"LOC";"LOC";"Leisnig";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Umgebung";"NN";"O";"O";"Umgebung";"NN";"O";"O";"O";"O";"O"
"aktuell";"ADJD";"O";"O";"aktuell";"ADJD";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"gebraucht";"VVPP";"O";"O";"gebraucht";"VVPP";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"Hallo";"ITJ";"O";"O";"Hallo";"ITJ";"O";"O";"O";"O";"O"
"liebe";"VVFIN";"O";"O";"liebe";"VVFIN";"O";"O";"O";"O";"O"
"Sachsen";"NE";"LOC";"LOC";"Sachsen";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"ich";"PPER";"O";"O";"ich";"PPER";"O";"O";"O";"O";"O"
"bin";"VAFIN";"O";"O";"bin";"VAFIN";"O";"O";"O";"O";"O"
"zwar";"ADV";"O";"O";"zwar";"ADV";"O";"O";"O";"O";"O"
"Preuße";"NN";"O";"O";"Preuße";"NN";"O";"O";"O";"O";"O"
"aber";"ADV";"O";"O";"aber";"ADV";"O";"O";"O";"O";"O"
"dezeit";"ADV";"O";"O";"dezeit";"ADV";"O";"O";"O";"O";"O"
"Wochen";"NN";"O";"O";"Wochen";"NN";"O";"O";"O";"O";"O"
"auf";"APPR";"O";"O";"auf";"APPR";"O";"O";"O";"O";"O"
"Studienreise";"NN";"O";"O";"Studienreise";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Dippoldiswalde";"NE";"LOC";"LOC";"Dippoldiswalde";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Umgebung";"NN";"O";"O";"Umgebung";"NN";"O";"O";"O";"O";"O"
"unterwegs";"ADV";"O";"O";"unterwegs";"ADV";"O";"O";"O";"O";"O"
"Wenn";"KOUS";"O";"O";"Wenn";"KOUS";"O";"O";"O";"O";"O"
"jemand";"PIS";"O";"O";"jemand";"PIS";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"nähe";"ADJA";"O";"O";"nähe";"ADJA";"O";"O";"O";"O";"O"
"Hände";"NN";"O";"O";"Hände";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"ein";"ART";"O";"O";"ein";"ART";"O";"O";"O";"O";"O"
"Auto";"NN";"O";"O";"Auto";"NN";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"schreibt";"VVFIN";"O";"O";"schreibt";"VVFIN";"O";"O";"O";"O";"O"
"mich";"PPER";"O";"O";"mich";"PPER";"O";"O";"O";"O";"O"
"an";"PTKVZ";"O";"O";"an";"PTKVZ";"O";"O";"O";"O";"O"
"Wo";"PWAV";"O";"O";"Wo";"PWAV";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Freiberg";"NE";"LOC";"LOC";"Freiberg";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Umgebung";"NN";"O";"O";"Umgebung";"NN";"O";"O";"O";"O";"O"
"noch";"ADV";"O";"O";"noch";"ADV";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"benötigt";"VVFIN";"O";"O";"benötigt";"VVFIN";"O";"O";"O";"O";"O"
"Wir";"PPER";"O";"O";"Wir";"PPER";"O";"O";"O";"O";"O"
"erhalten";"VVFIN";"O";"O";"erhalten";"VVFIN";"O";"O";"O";"O";"O"
"zahlreiche";"ADJA";"O";"O";"zahlreiche";"ADJA";"O";"O";"O";"O";"O"
"Hilfsangebote";"NN";"O";"O";"Hilfsangebote";"NN";"O";"O";"O";"O";"O"
"auf";"APPR";"O";"O";"auf";"APPR";"O";"O";"O";"O";"O"
"Einfach";"NN";"O";"O";"Einfach";"NN";"O";"O";"O";"O";"O"
"Freiberg";"NE";"LOC";"LOC";"Freiberg";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"aber";"ADV";"O";"O";"aber";"ADV";"O";"O";"O";"O";"O"
"alle";"PIDAT";"O";"O";"alle";"PIDAT";"O";"O";"O";"O";"O"
"uns";"PPER";"O";"O";"uns";"PPER";"O";"O";"O";"O";"O"
"bekannten";"ADJA";"O";"O";"bekannten";"ADJA";"O";"O";"O";"O";"O"
"Stellen";"NN";"O";"O";"Stellen";"NN";"O";"O";"LOC";"O";"O"
"verfügen";"VVFIN";"O";"O";"verfügen";"VVFIN";"O";"O";"O";"O";"O"
"aktuell";"ADJD";"O";"O";"aktuell";"ADJD";"O";"O";"O";"O";"O"
"über";"APPR";"O";"O";"über";"APPR";"O";"O";"O";"O";"O"
"ausreichend";"ADJD";"O";"O";"ausreichend";"ADJD";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"Leipzig";"NE";"LOC";"LOC";"Leipzig";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"SEHR";"NE";"O";"O";"Sehr";"ADV";"O";"O";"O";"O";"O"
"DRINGEND";"NE";"O";"O";"Dringend";"ADJD";"O";"O";"O";"O";"O"
"AB";"NE";"O";"O";"Ab";"APPR";"O";"O";"O";"O";"O"
"SOFORT";"NE";"O";"O";"Sofort";"NN";"O";"O";"O";"O";"O"
"HELFER";"NE";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"GESUCHT";"NE";"O";"LOC";"Gesucht";"VVPP";"O";"O";"O";"O";"O"
"Am";"APPRART";"O";"O";"Am";"APPRART";"O";"O";"O";"O";"O"
"Reiterhof";"NE";"O";"O";"Reiterhof";"NN";"O";"O";"LOC";"O";"O"
"Knauthain";"NE";"LOC";"O";"Knauthain";"VVINF";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Brückenstraße";"NN";"LOC";"LOC";"Brückenstraße";"NN";"LOC";"LOC";"LOC";"LOC";"LOC"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
