messageId;label;content
525390524175222_525422547505353;non relief;"Hab eine Mail bekommen von BRK KV AS 
Hallo Thomas,

vielen Dank für dein Interesse an unserer Arbeit. Insbesondere ehrt Dich deine schnelle Bereitschaft, sofort mit in den Hochwassereinsatz zu gehen. Ähnlich wie bei der Feuerwehr, gibt es jedoch auch hier gewisse Formalitäten einzuhalten. Du brauchst entsprechende Ausbildungen und musst in die Organisation eingebunden. Mit einem kurzfristigen Hilfseinsatz wird es daher leider nichts. Ich leite deine Anfrage aber gerne an unsere ehrenamtlichen Führungskräfte weiter. Diese können Dir den Weg zum BRK-Sani aufzeigen und dann kannst du auch bei Sanitätsdiensten mitwirken und bei der nächsten Katastrophe, die hoffentlich lange auf sich warten lässt, mit ausrücken.

Viele Grüße

Dein BRK KV Amberg-Sulzbach"
525390524175222_525422790838662;relief;ich würde auch jederzeit helfen, egal welcher art. Bitte einfach bescheid geben! (Gebiet Passau)
525390524175222_525423794171895;non relief;Wenn jemand a Notunterkunft braucht hätte eine in Siegenburg
525390524175222_525426424171632;relief;Die Feuerwehr Manching sucht Helfer zum Sandsäcke befüllen. Helfer sollen sich unter der 084597200 melden, sodass dies koordiniert werden kann!
525390524175222_525440620836879;non relief;SO ERST MAL EIN GROSSES DANKE AN ALLE DIE BIS JETZT MIT MACHEN UND ES NOCH WERDEN IHR SEIT SUPER
525390524175222_525445030836438;non relief;"Danke fürs Aufnehmen erstmal 
Und Ich helfe ebenfalls gerne wo ich kann falls es benötigt wird ..."
525390524175222_525449240836017;non relief;"Genau vor zehn Jahren war ich mit der Bundeswehr beim Oder Einsatz da war kein problem einfach so hinzufahrn und hier wegen dummen Bürokratischen Sache darf ich ned mit fahren. 
Seit wann braucht man Ausbildung zum Sandsackfüller? 
Die haben echt nix gelernt -.-"
525390524175222_525458954168379;relief;Hallo, ich bin Mitglied in der Freiwilligen Feuerwehr Markt Ipsheim. Dort bin ich stellv.  Kommandant und ausgebildeter Zugführer. Gerne helfe ich in einem der Katastrophengebiete mit.
525390524175222_525459917501616;non relief;Sorry hab ich vergessen: Kann man hier irgendwo seine Handynummer angeben, für den Fall, dass man gebraucht wird
525390524175222_525460827501525;relief;Ich bin ebenfalls Zugführer der Freiwilligen Feuerwehr und komme natürlich zur Hilfe!
525390524175222_525467310834210;non relief;Die Lage in Kolbermoor weiter kritisch
525390524175222_525482484166026;non relief;für den notfall
525390524175222_525521297495478;non relief;Aktueller Pegelstand in passau 12,80 und es steigt noch immer
525390524175222_525525937495014;non relief;Also laut Telefonauskunft entspannt sich die Lage in Manching da sehr sehr viele Helfer vor Ort sind
525390524175222_525527057494902;non relief;Biete 1 Übernachtungsmöglichkeit (Auch mit Tieren solange sie sich mit Katzen vertragen) + Verpflegung an falls jemand bedarf hat! Einfach mich anschreiben!!! (Raum Passau/Vilshofen)
525390524175222_525532860827655;non relief;hallo! wir hätten ein komplettes schlafzimmer mit einem kleinen bett, ein doppelbett, eine 3-sitzer-couch, 2 sitzer couch, sessel, diverse regale, schränke, elektrogeräte, geschirr und ähnliches zu verschenken für menschen, die ihr hab und gut verloren haben. kreis schwandorf
525390524175222_525533240827617;non relief;Hallo hab  auch noch Sachen rumstehen Tassen Gläser Vorhänge Kindersachen usw. Bei Bedarf melden.
525390524175222_525540744160200;non relief;mal eine großen Dank an dich Martin Winger  , weil du so eine Gruppe ins Leben gerufen hast !!!
525390524175222_525552867492321;non relief;Kann tag & nacht helfen ! Man gibt sein bestes !!
525390524175222_525553500825591;relief;Ich habe Mittwoch und Donnerstag vorraussichtlich  frei also ich kann helfen an den Tagen.
525390524175222_525555307492077;non relief;Ich finde für die freiwiligen helfer aus passau sollte man spenden !! Was die für ne arbeit leisten hut ab !
525390524175222_525558940825047;non relief;"bin  ziemlich weit weg, im ostallgäu , könnte aber mädchensachen gr 152-164 , diverse kleinkinderkleidung ( größe glaub ich 128) stofftiere, mädchenschuhe 37 - 39 , eine 4you Schultasche, Teller, Tassen, Gläser...damenkleidung 40,42 .. und bestimmt auch noch andere sachen abgeben, die mir jetzt gar nicht einfallen .
bitte per PN melden"
525390524175222_525583584155916;non relief;"Jede Sachspende wird von mir fotografiert und dann vor Ort bei übergabe , sodass jeder sehen kann, dass es auch ankommt 

SO hier mal eine Addres die uns die sachen schiken wollen
     
an
Martin winger 
Äussere Bayreuhterstr.160
90411 Nürnberg, Germany vielen dank euch das Team von Hilfe Gruppe Hochwasser 2013"
525390524175222_525584247489183;relief;Kann man noch wo helfen? würde gerne helfen gehen hab aber leider kein Auto komme aus Nürnberg.
525390524175222_525585484155726;relief;Gehör auch zu passau ! Passau - vilshofen könnte ich helfen !
525390524175222_525587670822174;non relief;ich kann mein Schlafzimmer zur Verfügung Stellen mit platz für 2-3 personen bitte Per pn melden
525390524175222_525597227487885;non relief;"Hallo, Ich habe eine Wohung im München (Fasanerie).  
Wenn jemand noch eine Unterkunft braucht, kann ich das Gästezimmer zu verfüng stellen (doppelbett),  + Sofa im Wohnzimmer ( zwei Leute).
Tel    0162-9820924"
525390524175222_525599210821020;non relief;Hallo kann eine große Wohnung in LK Landshut anbieten für Notdürftige!  Würden auch gerne unsere Hilfe anbieten! Einfach melden wo Sie benötigt wird!
525390524175222_525600517487556;non relief;"Aufgrund der sich dramatisch zuspitzenden Hochwasserlage hat die Stadt ein Bürgertelefon eingerichtet.

Die Nummer des Telefons lautet 0851 396 -859 bzw. -860. Dort werden alle Fragen rund um das Hochwasser beantwortet."
525390524175222_525608214153453;non relief;"hallo liebe freunde, bekannte und betroffene.

https://www.facebook.com/Helfen.und.Spenden

Bayern hilft Bayern. 

gemeinsam schafen wir auch diese schwere situation."
525390524175222_525609090820032;non relief;wie ist es mit Lebensmittelpaketen und Wasser für die Innstadt???
525390524175222_525615004152774;non relief;weiß jemand zufällig ob die Autobahn richtung passau gesperrt ist?
525390524175222_525626830818258;non relief;Auch wenns keiner gern liest....es gibt die ersten Toten.....
525979140771128_525983124104063;non relief;Ihr braucht Hilfe habt Fotos oder Videos. Ladet alles hoch was geht zum Thema Hochwasser! ICH HOFFE ES KLAPPT
525979140771128_525986280770414;non relief;Oh je weiter posten.
525979140771128_525993040769738;non relief;Bitte die Gruppe weiterempfehlen. Um denen zu helfen die es Brauchen. Danke
525979140771128_525998240769218;non relief;Liebe Heike Hultsch liebe Sylvia Brinnig durch euern freiwillige Beitritt der Gruppe, zeigt ihr mir das och auf dem richtigen Weg bin. Danke
525979140771128_526001657435543;non relief;"Der Gehre Baumarkt in Oederan bietet allen Hochwasseropfern einen kostenlosen Lieferservice bis an die Stelle wo es benötigt wird.  ;-)"
525979140771128_526015497434159;non relief;Hier mal ein fettes Dankeschön an all die freiwilligen Feuerwehrleute und Helfer. Die wie selbstverständlich rund um die Uhr im Einsatz sind. Danke ihr seit die Besten.
525979140771128_526020680766974;relief;"Wenn jemand hilfe braucht

AUFRÄUMEN
SANIEREN
RENOVIEREN
ENTRUMMPELN

ETC.

einfach pn an mich, habe urlaub und helfe gern."
525979140771128_526021620766880;non relief;Freiberg OT/ Halsbach
525979140771128_526025694099806;non relief;Weis jemand wie aktuell die Lage in Dresden Coswig ist. Speciel kiesgrube kötitz?
525979140771128_526028290766213;non relief;Kann mir bitte sagen wo wir sand Säcke her bekommen
525979140771128_526037180765324;non relief;"Also man muß mal sagen der Informationsfluss über  die aktuelle Hochwassersituation ist hier super...dank Euch allen....besser wie im TV ;) weiter so...denn es hilft schon vielen weiter die noch mal raus müssen.."
525979140771128_526051940763848;non relief;Ich bin überwälltigt welche Resonanz in der kürze der zeit hier war und ist. Ich hoffe ich konnte und kann einen kleinen Beitrag zu diesem Leid leisten. Danke an alle die hier vertreten sind. Weiter so. :-) Haltet durch und rückt alle mit euern Mitmenschen etwas zusammen. Attacke wir schaffen auch das.
525979140771128_526145467421162;non relief;Merkel hat sich endlich entscheiden die bw einzusetzen jetzt wo halb Deutschland taucht
525979140771128_526147144087661;non relief;Weiß jemand ob die kita in breitenau noch trocken ist und offen hat? Danke
525979140771128_526151724087203;non relief;Guten Morgen Ihr da draußen! Kann mir vielleicht jemand sagen wie die Strecke Schönerstadt-Langenstriegis-Frankenberg-Niederlichtenau-Auerswalde aussieht?!
525979140771128_526153154087060;non relief;"Aktuelle Straßensperrungen im Landkreis Mittelsachsen
"
525979140771128_526154397420269;non relief;Morgen. Guten lass ich mal weg. Ich werde auf grund der guten idee von Manja Maier über die gruppe wenn das wasser zurück geht. Hilfe und spenden zentren organisieren. Je eher wirs anpacken um so schneller gehts. Also versuchen wor auch das. Jeder der hilfe benötigt meldet sich bitte in dieser nachricht. Auch die die helfen wollen. Danke
525979140771128_526157410753301;non relief;Aktuelle info zu sandsäcke im kreis freiberg. Abfrage über thw freiberg und landratsamt nottelefon funktioniert nicht. Hab ich gerade probiert. Ausage landratsamt. Bedürfige sollen sich an die örtlichen komunen und feuerwehren wenden. :( ich hoffe ihr erwischt welche.
525979140771128_526162997419409;non relief;Nochmal die bitte. die gruppe bitte weiter empfehlen. Mehr mittglieder mehr hilfe danke.
525979140771128_526167584085617;non relief;Habe für bedürftige noch die Möglichkeit ein paar trockene  schlafplätze zu bieten. Für ganz kleine Mäuse stehen auch noch zwei reisebetten zu Verfügung. Bei Bedarf gerne melden.
525979140771128_526174297418279;non relief;Auf meine bitte hin hat gleich ein mitglied unserer Gruppe ein interview mit mdr jump um unser hochwasser- nachbarschaftshilfe gruppe noch bekannter und effizienter. Zu machen. Danke Nicole Martens.
525979140771128_526182640750778;non relief;Bitte mal helfen. Danke
525979140771128_526202054082170;non relief;Wir haben im Gehre BFH in Oederan noch diverse Pumpen zur Hochwasserbekämpfung. Eine Gartenpumpe 3750l/h zum Preis von 115 Euro, eine Schmutzwasserhochleistungspumpe (saugt Steine bis 4cm) 23.000 l/h zum Preis von 199,95 € und eine Schmutzwasserpumpe 9000l/h zum Preis von 44,95€.
525979140771128_526207060748336;non relief;Weis jemand ob züge von oederan nach flöha fahren? Eventuell mal ne infoseite der bahn posten danke.
525979140771128_526208004081575;non relief;Für RE 3787 verkehrt Ersatzfahrt RE 98660 zwischen Chemnitz Hbf und Freiberg(Sachs)
525979140771128_526209144081461;non relief;Wie sieht denn die Strecke Chemnitz flöha bis Oederan aus?
525979140771128_526209777414731;non relief;Habe jetzt glei das Telefonat mit jump. Sie sind von unserer Seite begeistert und wollen uns unterstützen. Gegen Mittag wird dann ein Beitrag gesendet der die Seite pupliker machen soll damit wir noch mehr Menschen erreichen können um uns gegenseitig noch besser helfen zu können. Wie sagt Ronny immer...attacke wir schaffen das!!!
525979140771128_526209974081378;non relief;Biete immer noch schlafmöglichkeiten auch mit baby möglich!!! Einfach melden
525979140771128_526212434081132;non relief;Ich finde die Seite einfach TOLL!!!!! Wir wohnen in der Oberlausitz in der nähe von Zittau. Also Zittauer/Görlitzer/Ostritzer usw. wer noch eine Schlafmöglichkeit brauch, gerne melden!!!! Im Notfall rückt man näher zusammen, ist doch klar.
525979140771128_526212880747754;non relief;Habe grad von Radio psr Rückmeldung erhalten das sie uns auf ihrer internetseite verlinkt haben....danke auch dafür.
525979140771128_526215700747472;non relief;12.20 uhr wird über unsere Seite berichtet. Drückt uns die Daumen das wir dadurch noch mehr Menschen erreichen!!
525979140771128_526219030747139;non relief;hier meldet sich Bennewitz OT schmölen...da bei uns alle Kitas geschlossen sind, biete ich an einige kinder bei mir zu hause zu betreuen, wir sind auf dem berg und noch nicht betroffen. wer möchte kann uns gern kontaktieren. mein mann ist schon seid stunden mit am helfen.
525979140771128_526220314080344;relief;Braucht jemand in oederan oder Umgebung Hilfe? Hab noch vier Stunden bis ich meine Mäuse wieder abholen muss
525979140771128_526224580746584;non relief;"Handyhilfe für Hochwasseropfer: Handy naß? Ganz weg? Vergessen?

An Geschädigte geben wir kostenlose Nokia 3310/3410 mit kostenloser Prepaidkarte und 10,-€ Guthaben ab!
Warum dieses Handy? Kennt jeder, geht immer, Akku hält 5 Tage, kann jeder bedienen. Im Streß ist keine Zeit für Schnickschnack.

Kommt vorbei. Telefonladen Karsch& Vieweg Chemnitz, Rosenhof 23, 0371-6661280"
525979140771128_526228697412839;non relief;So ich bin in Dresden um mir ein Bild von der Lage hier zu machen. Leider ist mein Daten volumen aufgebraucht. Ich hoffe das ich schnell wieder online bin. Danke an alle Helfer und Mitglieder.
525979140771128_526228827412826;non relief;Ich kann in Leisnig noch einen Schlafplatz für eine Mutti mit Kind anbieten. Wickelkomode und Kinderbett ist vorhanden.
525979140771128_526229457412763;non relief;So, nach langem Überlegen, wie ich im Rahmen meiner Möglichkeiten helfen könnte - da ich seit 16 Jahren selbst. Versicherungsfachfrau bin - wenn ihr Hilfe bei der Meldung der Schadensfälle benötigt, Fragen habt: heike-hultsch@onlinehome.de, oder gern auch hier per PN. Vielleicht mag das Angebot ja jemand in Anspruch nehmen, wie gesagt, ich gebe gern Auskunft.
525979140771128_526230814079294;non relief;hallo ihr lieben....sollte jemand nicht wissen wo hin bitte melden bei uns ist genug platz lg nina
525979140771128_526231264079249;non relief;Elbe ist ums doppelte bis drefache breiter
525979140771128_526232934079082;non relief;super Gruppe, gleich weiter geteilt und an energy sachsen weitergelietet
525979140771128_526235797412129;non relief;In 4 min kommt beitrag bei mdr jump
525979140771128_526239354078440;non relief;"Liebe Helfenden und Hilfesuchenden,

ich bin Redakteurin bei der Freien Presse in Chemnitz. Wir würden auch gern über die Hilfsaktionen, die über die sozialen Netzwerke organisiert werden, berichten und Ihre Aktionen publik machen. Ich würde mich sehr freuen wenn sich einerseits jene, die Hilfe gesucht und über Facebook bekommen haben bei mir melden bzw. jene die Hilfe angeboten haben und beispielsweise dann im Einsatz waren...

Gerne per PN oder Mail: julia.lappert@freiepresse.de oder Telefon: 0371/ 656-10493
Wir freuen uns über sämtliche Hinweise, wie außergewöhnliche Hilfe über die sozialen Netzwerke in den letzten Stunden organisiert werden konnten.

Danke und viele Grüße
Julia Lappert"
525979140771128_526243674078008;relief;werden noch helfer für leipzig gesucht
525979140771128_526243940744648;non relief;also mittweida is frei hir siet es auch alls hätte es nur bissel geregnet
525979140771128_526259867409722;non relief;Wie komm ich von Oederan nach Chemnitz?
525979140771128_526262817409427;relief;weiß jemand, ob in Leisnig und Umgebung aktuell noch Hilfe gebraucht wird?
525979140771128_526265034075872;non relief;werden in leipzig helfer gesucht
525979140771128_526266164075759;non relief;weis einer wie es in oederan aussieht?????
525979140771128_526266747409034;non relief;Hey Peter Paustka können wir das von dir erstellte logo verwenden? Für die gruppe?
525979140771128_526267370742305;relief;"Hallo liebe Sachsen,
ich bin zwar Preuße aber dezeit 2 Wochen auf ""Studienreise"" in Dippoldiswalde und Umgebung unterwegs.
Wenn jemand in der nähe 2 Hände und ein Auto braucht, schreibt mich an."
525979140771128_526267920742250;non relief;"Danke an das mdr jump team für eure unterstützung und werbung unserer gruppe "" hochwasser- nachbarschaftshilfe- sachsen.  wie schnell könnte man mit euch ein konzert für flutopfer organosieren? Ev. Stadthalle chemnitz. Grüsse ronny"
525979140771128_526273834074992;non relief;alter Sportplatz Großschirma mit Wasserstand ca. 1.20 m - 1,50 m
525979140771128_526277017408007;non relief;Wer von den Hochwasseropfern im LK Zwickau und/oder Erzgebirge für Kind und/oder Hund (ich weiß, klingt blöd!) einen Rückzug vom Chaos sucht, kann mich gern kontaktieren. Betreuung natürlich kostenfrei und verantwortungsbewusst. Kann leider nicht selbst vor Ort helfen.
525979140771128_526281670740875;non relief;Ich hatte soeben mit der freien presse cjemnitz ein interview. Unsere gruppe wird morgen auf dem titelblatt erscheinen. Dank an das team der freien presse mit eurer hilfe erreichen wir noch mehr helfer und bedürftige. Attacke.
525979140771128_526282004074175;relief;"Wo wird in Freiberg und Umgebung noch Hilfe benötigt??? 

Wir erhalten zahlreiche Hilfsangebote auf Einfach Freiberg, aber alle uns bekannten Stellen verfügen aktuell über ausreichend Helfer."
525979140771128_526285080740534;non relief;Flöha vor einer Stunde ca.
525979140771128_526287374073638;non relief;Innenminister Friedrich hat grad im Interview zugegeben das der hochwasserschutz seit 2002 nicht weit genug ausgebaut wurde. Späte Einsicht!!
525979140771128_526289027406806;non relief;wie komm ich von Gera nach Regis-Breitingen oder zumindest Altenburg?
525979140771128_526299747405734;non relief;Na dann werden wir auch mal unsere Sachen aus dem Keller hochholen, scheint ja doch noch besser zu werden wie geahnt...
525979140771128_526303537405355;non relief;Die Tribisch in Meißen, die Brücke zur Triebischtal MS
525979140771128_526307890738253;non relief;Unsere Mitgliederzahl steigt und steigt. Macht weiter so. Bin Happy das das alles so klappt
525979140771128_526312190737823;non relief;"http://www.youtube.com/watch?v=4hqYYRdypl4

das video ist entstanden wir
helfen wollten aber momentan war keine hilfe benötigt.....leute wer hilfe braucht muss sich melden"
525979140771128_526313764070999;non relief;"Dank dem Feuerwehrmann. ;-)"
